Date,Close,Open,High,Low,Vol.,Change
15-06-2011,5447.5,5494.45,5499.35,5438.95,95.88,-0.96
16-06-2011,5396.75,5419.65,5447.5,5389.8,128.06,-0.93
17-06-2011,5366.4,5412.5,5421.15,5355.85,97.88,-0.56
20-06-2011,5257.9,5372.2,5377.4,5195.9,135.34,-2.02
21-06-2011,5275.85,5280.8,5322.45,5257.0,107.19,0.34
22-06-2011,5278.3,5304.65,5310.5,5262.5,95.77,0.05
23-06-2011,5320.0,5269.1,5330.6,5252.25,89.0,0.79
24-06-2011,5471.25,5343.4,5477.85,5343.4,140.1,2.84
27-06-2011,5526.6,5441.2,5552.65,5434.25,143.4,1.01
28-06-2011,5545.3,5548.85,5558.3,5496.35,114.41,0.34
29-06-2011,5600.45,5566.5,5608.65,5566.5,124.59,0.99
30-06-2011,5647.4,5614.5,5657.9,5606.1,179.22,0.84
01-07-2011,5627.2,5705.75,5705.8,5609.75,141.09,-0.36
04-07-2011,5650.5,5679.55,5679.65,5633.1,103.53,0.41
05-07-2011,5632.1,5659.85,5659.85,5612.3,100.78,-0.33
06-07-2011,5625.45,5622.7,5655.4,5610.75,86.11,-0.12
07-07-2011,5728.95,5633.35,5737.15,5632.95,112.22,1.84
08-07-2011,5660.65,5734.65,5740.4,5651.05,129.28,-1.19
11-07-2011,5616.1,5648.05,5652.9,5601.7,78.9,-0.79
12-07-2011,5526.15,5556.9,5580.25,5496.95,104.91,-1.6
13-07-2011,5585.45,5542.05,5596.15,5541.4,106.02,1.07
14-07-2011,5599.8,5569.0,5653.95,5541.7,123.02,0.26
15-07-2011,5581.1,5602.95,5631.7,5562.75,80.43,-0.33
18-07-2011,5567.05,5581.75,5596.6,5550.95,73.61,-0.25
19-07-2011,5613.55,5569.85,5627.65,5557.2,86.56,0.84
20-07-2011,5567.05,5642.05,5645.4,5555.1,87.09,-0.83
21-07-2011,5541.6,5554.6,5578.9,5532.7,76.33,-0.46
22-07-2011,5633.95,5576.95,5642.2,5567.1,106.78,1.67
25-07-2011,5680.3,5633.8,5700.55,5616.7,142.01,0.82
26-07-2011,5574.85,5688.45,5702.25,5560.15,134.11,-1.86
27-07-2011,5546.8,5588.55,5591.7,5521.5,122.32,-0.5
28-07-2011,5487.75,5492.4,5512.1,5475.65,164.52,-1.06
29-07-2011,5482.0,5479.0,5520.3,5453.95,156.13,-0.1
01-08-2011,5516.8,5527.5,5551.9,5486.45,98.96,0.63
02-08-2011,5456.55,5493.2,5496.3,5433.65,110.37,-1.09
03-08-2011,5404.8,5402.0,5422.6,5378.85,133.22,-0.95
04-08-2011,5331.8,5412.4,5434.5,5323.15,118.48,-1.35
05-08-2011,5211.25,5204.35,5229.65,5116.45,196.02,-2.26
08-08-2011,5118.5,5083.85,5204.2,5054.05,188.31,-1.78
09-08-2011,5072.85,4947.9,5167.0,4946.45,233.87,-0.89
10-08-2011,5161.0,5196.55,5197.95,5123.35,158.4,1.74
11-08-2011,5138.3,5128.0,5184.95,5121.0,113.04,-0.44
12-08-2011,5072.95,5194.4,5194.45,5053.35,128.84,-1.27
16-08-2011,5035.8,5125.75,5132.2,5015.4,130.9,-0.73
17-08-2011,5056.6,5030.3,5112.15,5017.25,143.34,0.41
18-08-2011,4944.15,5077.95,5078.6,4932.15,139.82,-2.22
19-08-2011,4845.65,4859.3,4893.6,4796.1,166.7,-1.99
22-08-2011,4898.8,4843.7,4910.05,4808.75,123.81,1.1
23-08-2011,4948.9,4925.15,4965.8,4863.8,130.01,1.02
24-08-2011,4888.9,4934.35,4962.4,4875.3,129.41,-1.21
25-08-2011,4839.6,4914.65,4915.85,4825.05,184.91,-1.01
26-08-2011,4747.8,4839.25,4872.0,4720.0,149.72,-1.9
29-08-2011,4919.6,4806.2,4934.4,4806.05,145.12,3.62
30-08-2011,5001.0,4973.25,5016.25,4927.55,181.54,1.65
02-09-2011,5040.0,5109.8,5113.7,4993.35,195.06,0.78
05-09-2011,5017.2,4998.9,5030.3,4964.45,162.9,-0.45
06-09-2011,5064.3,4993.35,5072.9,4942.9,183.68,0.94
07-09-2011,5124.65,5080.15,5154.5,5076.3,193.86,1.19
08-09-2011,5153.25,5139.2,5169.25,5098.25,140.86,0.56
09-09-2011,5059.45,5161.3,5163.75,5046.8,158.71,-1.82
12-09-2011,4946.8,4981.7,4985.6,4911.25,135.5,-2.23
13-09-2011,4940.95,4977.8,5030.15,4911.05,146.0,-0.12
14-09-2011,5012.55,4965.05,5026.15,4917.4,154.28,1.45
15-09-2011,5075.7,5062.35,5091.45,4967.45,153.65,1.26
16-09-2011,5084.25,5123.35,5143.6,5068.1,225.19,0.17
19-09-2011,5031.95,5068.4,5068.4,5019.25,115.74,-1.03
20-09-2011,5140.2,5042.55,5149.9,5035.25,146.6,2.15
21-09-2011,5133.25,5153.75,5168.4,5109.85,132.92,-0.14
22-09-2011,4923.65,5054.45,5059.85,4907.75,147.61,-4.08
23-09-2011,4867.75,4873.75,4930.25,4829.6,205.77,-1.14
26-09-2011,4835.4,4878.6,4879.8,4758.85,156.08,-0.66
27-09-2011,4971.25,4905.15,4982.95,4905.15,151.31,2.81
28-09-2011,4945.9,5005.5,5006.05,4918.45,166.87,-0.51
29-09-2011,5015.45,4924.2,5034.25,4906.0,216.16,1.41
30-09-2011,4943.25,4990.15,5025.55,4924.3,201.96,-1.44
03-10-2011,4849.5,4874.4,4879.15,4823.9,148.92,-1.9
04-10-2011,4772.15,4823.5,4869.75,4728.3,184.41,-1.6
05-10-2011,4751.3,4791.3,4827.8,4741.0,179.14,-0.44
07-10-2011,4888.05,4883.65,4922.6,4861.2,198.29,2.88
10-10-2011,4979.6,4886.85,4991.15,4882.05,188.84,1.87
11-10-2011,4974.35,5019.9,5045.1,4964.0,182.04,-0.11
12-10-2011,5099.4,5011.2,5109.8,4997.65,188.01,2.51
13-10-2011,5077.85,5130.8,5136.95,5067.65,157.3,-0.42
14-10-2011,5132.3,5057.35,5141.4,5056.6,157.78,1.07
17-10-2011,5118.25,5156.2,5160.2,5084.5,130.46,-0.27
18-10-2011,5037.5,5049.45,5057.5,5011.05,125.55,-1.58
19-10-2011,5139.15,5080.45,5148.05,5075.3,117.47,2.02
20-10-2011,5091.9,5086.55,5099.0,5033.95,119.33,-0.92
21-10-2011,5049.95,5106.6,5120.75,5037.95,109.89,-0.82
24-10-2011,5098.35,5114.7,5145.65,5084.75,126.07,0.96
25-10-2011,5191.6,5137.9,5211.0,5085.55,221.08,1.83
26-10-2011,5201.8,5214.95,5219.25,5196.15,27.5,0.2
28-10-2011,5360.7,5341.9,5399.7,5322.8,246.08,3.05
31-10-2011,5326.6,5358.9,5360.25,5314.6,149.48,-0.64
01-11-2011,5257.95,5278.6,5310.85,5238.3,152.49,-1.29
02-11-2011,5258.45,5216.75,5300.1,5204.95,144.38,0.01
03-11-2011,5265.75,5241.55,5281.6,5201.85,160.28,0.14
04-11-2011,5284.2,5325.4,5326.45,5256.8,149.02,0.35
08-11-2011,5289.35,5292.25,5304.25,5252.0,120.65,0.1
09-11-2011,5221.05,5309.7,5317.5,5211.75,146.43,-1.29
11-11-2011,5168.85,5159.75,5198.6,5142.25,168.51,-1.0
14-11-2011,5148.35,5217.35,5228.9,5140.55,134.45,-0.4
15-11-2011,5068.5,5131.2,5158.75,5052.85,149.59,-1.55
16-11-2011,5030.45,5059.1,5065.2,4989.5,161.41,-0.75
17-11-2011,4934.75,5027.1,5036.8,4919.45,149.24,-1.9
18-11-2011,4905.8,4899.15,4915.9,4837.95,192.27,-0.59
21-11-2011,4778.35,4873.8,4873.8,4764.8,154.12,-2.6
22-11-2011,4812.35,4794.85,4854.0,4782.55,174.21,0.71
23-11-2011,4706.45,4779.5,4779.5,4640.95,178.82,-2.2
24-11-2011,4756.45,4707.55,4771.1,4639.1,213.36,1.06
25-11-2011,4710.05,4731.3,4767.3,4693.1,162.84,-0.98
28-11-2011,4851.3,4769.3,4859.1,4766.4,145.26,3.0
29-11-2011,4805.1,4864.2,4866.1,4787.1,155.57,-0.95
30-11-2011,4832.05,4766.15,4851.55,4754.8,282.22,0.56
01-12-2011,4936.85,4970.85,5011.9,4916.7,183.92,2.17
02-12-2011,5050.15,4940.85,5062.55,4918.4,180.19,2.29
05-12-2011,5039.15,5036.5,5055.4,5002.55,137.25,-0.22
07-12-2011,5062.6,5050.1,5099.25,5032.25,169.43,0.47
08-12-2011,4943.65,5037.4,5049.05,4921.45,178.85,-2.35
09-12-2011,4866.7,4870.75,4918.35,4841.75,173.61,-1.56
12-12-2011,4764.6,4906.85,4910.25,4755.55,178.34,-2.1
13-12-2011,4800.6,4733.6,4824.7,4728.5,181.04,0.76
14-12-2011,4763.25,4788.7,4839.55,4750.4,176.25,-0.78
15-12-2011,4746.35,4712.8,4768.65,4673.85,200.32,-0.35
16-12-2011,4651.6,4752.5,4818.85,4628.2,202.06,-2.0
19-12-2011,4613.1,4623.15,4623.15,4555.9,176.45,-0.83
20-12-2011,4544.2,4635.8,4637.25,4531.15,195.3,-1.49
21-12-2011,4693.15,4636.45,4707.35,4601.95,211.31,3.28
22-12-2011,4733.85,4636.9,4740.6,4632.95,170.79,0.87
23-12-2011,4714.0,4763.2,4763.45,4693.2,141.98,-0.42
26-12-2011,4779.0,4718.15,4787.25,4718.15,90.85,1.38
27-12-2011,4750.5,4780.2,4800.5,4723.65,104.83,-0.6
28-12-2011,4705.8,4756.2,4756.2,4685.65,117.46,-0.94
29-12-2011,4646.25,4681.15,4701.8,4639.05,146.0,-1.27
30-12-2011,4624.3,4659.95,4690.45,4608.9,113.9,-0.47
02-01-2012,4636.75,4640.2,4645.95,4588.05,108.46,0.27
03-01-2012,4765.3,4675.8,4773.1,4675.8,146.62,2.77
04-01-2012,4749.65,4774.95,4782.85,4728.85,165.94,-0.33
05-01-2012,4749.95,4749.0,4779.8,4730.15,177.86,0.01
06-01-2012,4754.1,4724.15,4794.9,4686.85,176.06,0.09
07-01-2012,4746.9,4755.6,4759.4,4743.05,187.84,-0.15
09-01-2012,4742.8,4747.55,4758.7,4695.45,147.54,-0.09
10-01-2012,4849.55,4771.85,4855.9,4768.25,201.66,2.25
11-01-2012,4860.95,4863.15,4877.2,4841.6,209.08,0.24
12-01-2012,4831.25,4840.95,4869.2,4803.9,183.07,-0.61
13-01-2012,4866.0,4861.95,4898.85,4834.2,230.94,0.72
16-01-2012,4873.9,4844.0,4880.8,4827.05,160.48,0.16
17-01-2012,4967.3,4904.5,4975.55,4904.0,223.0,1.92
18-01-2012,4955.8,4977.75,4980.65,4931.05,211.2,-0.23
19-01-2012,5018.4,4995.0,5023.8,4991.4,203.49,1.26
20-01-2012,5048.6,5044.85,5064.15,5004.3,221.05,0.6
23-01-2012,5046.25,5025.35,5059.55,5021.35,158.18,-0.05
24-01-2012,5127.35,5064.8,5141.05,5049.8,202.01,1.61
25-01-2012,5158.3,5151.5,5174.15,5130.25,219.18,0.6
27-01-2012,5204.7,5216.75,5217.0,5162.4,215.92,0.9
30-01-2012,5087.3,5163.55,5166.15,5076.7,181.14,-2.26
31-01-2012,5199.25,5125.25,5215.4,5120.15,215.77,2.2
01-02-2012,5235.7,5198.15,5244.6,5159.0,234.9,0.7
02-02-2012,5269.9,5272.1,5289.95,5225.75,337.96,0.65
03-02-2012,5325.85,5276.1,5334.85,5255.55,217.36,1.06
06-02-2012,5361.65,5379.45,5390.05,5327.25,215.08,0.67
07-02-2012,5335.15,5412.95,5413.35,5322.95,181.2,-0.49
08-02-2012,5368.15,5343.8,5396.9,5325.2,236.14,0.62
09-02-2012,5412.35,5343.05,5423.4,5338.9,255.31,0.82
10-02-2012,5381.6,5399.8,5427.75,5341.05,225.35,-0.57
13-02-2012,5390.2,5382.1,5421.05,5351.4,181.56,0.16
14-02-2012,5416.05,5380.8,5428.05,5377.95,201.41,0.48
15-02-2012,5531.95,5460.6,5542.1,5460.6,314.37,2.14
16-02-2012,5521.95,5513.75,5531.4,5483.75,270.06,-0.18
17-02-2012,5564.3,5574.2,5606.7,5545.2,329.31,0.77
21-02-2012,5607.15,5561.9,5621.5,5561.75,231.13,0.77
22-02-2012,5505.35,5609.75,5629.95,5491.35,263.01,-1.82
23-02-2012,5483.3,5490.05,5537.4,5460.8,307.25,-0.4
24-02-2012,5429.3,5479.15,5521.4,5405.9,364.66,-0.98
27-02-2012,5281.2,5448.1,5449.8,5268.15,235.32,-2.73
28-02-2012,5375.5,5310.5,5391.1,5306.45,208.13,1.79
29-02-2012,5385.2,5424.95,5458.8,5352.25,226.02,0.18
01-03-2012,5339.75,5366.0,5372.45,5297.5,196.87,-0.84
02-03-2012,5359.35,5369.45,5392.55,5315.05,185.02,0.37
03-03-2012,5359.4,5360.05,5369.6,5353.4,16.77,0.0
05-03-2012,5280.35,5342.55,5344.5,5265.7,196.42,-1.47
06-03-2012,5222.4,5266.0,5382.05,5206.4,290.4,-1.1
07-03-2012,5220.45,5207.05,5243.85,5171.45,230.73,-0.04
09-03-2012,5333.55,5294.1,5342.3,5291.6,203.01,2.17
12-03-2012,5359.55,5420.1,5421.9,5327.3,176.67,0.49
13-03-2012,5429.5,5391.05,5438.65,5390.8,179.96,1.31
14-03-2012,5463.9,5490.55,5499.4,5437.8,181.71,0.63
15-03-2012,5380.5,5462.5,5462.5,5362.3,160.26,-1.53
16-03-2012,5317.9,5380.35,5445.65,5305.0,267.52,-1.16
19-03-2012,5257.05,5337.35,5340.7,5238.55,179.88,-1.14
20-03-2012,5274.85,5257.15,5297.35,5233.25,181.34,0.34
21-03-2012,5364.95,5267.2,5372.35,5256.0,199.79,1.71
22-03-2012,5228.45,5361.1,5385.95,5205.65,205.58,-2.54
23-03-2012,5278.2,5255.65,5312.0,5220.0,172.74,0.95
26-03-2012,5184.25,5274.35,5274.95,5174.9,169.79,-1.78
27-03-2012,5243.15,5242.95,5277.95,5184.65,208.78,1.14
28-03-2012,5194.75,5231.7,5236.55,5169.6,145.8,-0.92
29-03-2012,5178.85,5145.95,5194.3,5135.95,242.56,-0.31
30-03-2012,5295.55,5206.6,5307.1,5203.65,164.79,2.25
02-04-2012,5317.9,5296.35,5331.55,5278.8,134.54,0.42
03-04-2012,5358.5,5353.2,5378.75,5344.45,152.5,0.76
04-04-2012,5322.9,5328.65,5338.4,5305.3,122.11,-0.66
09-04-2012,5234.4,5282.5,5287.9,5228.0,111.92,-1.66
10-04-2012,5243.6,5254.1,5255.8,5211.85,156.11,0.18
11-04-2012,5226.85,5209.45,5263.65,5190.8,167.01,-0.32
12-04-2012,5276.85,5246.75,5290.6,5246.75,152.68,0.96
13-04-2012,5207.45,5255.7,5306.75,5185.4,164.23,-1.32
16-04-2012,5226.2,5190.6,5233.5,5183.5,119.73,0.36
17-04-2012,5289.7,5266.6,5298.2,5208.35,178.9,1.22
18-04-2012,5300.0,5320.7,5342.0,5293.45,152.74,0.19
19-04-2012,5332.4,5320.6,5342.45,5291.3,133.55,0.61
20-04-2012,5290.85,5313.95,5336.15,5245.45,135.25,-0.78
23-04-2012,5200.6,5277.4,5310.55,5187.15,138.04,-1.71
24-04-2012,5222.65,5215.9,5232.35,5180.35,155.68,0.42
25-04-2012,5202.0,5222.2,5236.1,5160.65,142.91,-0.4
26-04-2012,5189.0,5214.75,5215.6,5179.05,185.9,-0.25
27-04-2012,5190.6,5189.0,5223.05,5154.3,128.76,0.03
30-04-2012,5248.15,5201.45,5262.15,5201.45,108.14,1.11
02-05-2012,5239.15,5254.3,5279.6,5226.45,119.33,-0.17
03-05-2012,5188.4,5211.2,5217.3,5180.65,118.57,-0.97
04-05-2012,5086.85,5166.65,5177.2,5070.6,153.3,-1.96
07-05-2012,5114.15,5017.8,5124.75,4988.0,168.27,0.54
08-05-2012,4999.95,5114.7,5119.95,4983.6,164.26,-2.23
09-05-2012,4974.8,4967.9,5016.25,4956.45,180.44,-0.5
10-05-2012,4965.7,4984.15,5039.3,4950.3,141.03,-0.18
11-05-2012,4928.9,4938.85,4976.25,4906.15,138.53,-0.74
14-05-2012,4907.8,4934.35,4957.2,4874.5,126.95,-0.43
15-05-2012,4942.8,4869.85,4955.2,4868.55,142.12,0.71
16-05-2012,4858.25,4875.3,4882.25,4837.05,165.05,-1.71
17-05-2012,4870.2,4878.6,4922.25,4850.2,155.65,0.25
18-05-2012,4891.45,4796.4,4908.5,4788.95,154.51,0.44
21-05-2012,4906.05,4888.5,4937.5,4888.5,116.51,0.3
22-05-2012,4860.5,4954.7,4956.35,4849.9,130.81,-0.93
23-05-2012,4835.65,4843.0,4853.75,4803.95,136.11,-0.51
24-05-2012,4921.4,4863.4,4931.9,4830.15,140.48,1.77
25-05-2012,4920.4,4905.95,4935.8,4889.35,118.19,-0.02
28-05-2012,4985.65,4931.7,4994.95,4931.3,97.26,1.33
29-05-2012,4990.1,5005.35,5020.15,4982.15,124.22,0.09
30-05-2012,4950.75,4964.25,4982.25,4944.9,146.0,-0.79
31-05-2012,4924.25,4896.1,4949.25,4883.55,296.91,-0.54
01-06-2012,4841.6,4910.85,4925.0,4831.75,138.77,-1.68
04-06-2012,4848.15,4797.3,4858.3,4770.35,152.34,0.14
05-06-2012,4863.3,4869.45,4898.95,4847.7,141.48,0.31
06-06-2012,4997.1,4886.65,5010.45,4886.15,185.34,2.75
07-06-2012,5049.65,5035.35,5059.65,5007.75,150.56,1.05
08-06-2012,5068.35,5044.25,5084.45,4994.8,138.39,0.37
11-06-2012,5054.1,5096.7,5124.45,5040.7,125.62,-0.28
12-06-2012,5115.9,5015.5,5128.9,5015.15,135.48,1.22
13-06-2012,5121.45,5117.55,5144.9,5095.45,125.67,0.11
14-06-2012,5054.75,5105.1,5130.0,5047.6,118.35,-1.3
15-06-2012,5139.05,5069.55,5146.2,5069.15,155.44,1.67
18-06-2012,5064.25,5174.0,5190.2,5041.7,153.46,-1.46
19-06-2012,5103.85,5050.8,5113.6,5048.1,149.42,0.78
20-06-2012,5120.55,5114.55,5141.7,5100.7,160.51,0.33
21-06-2012,5165.0,5097.35,5170.4,5093.45,142.99,0.87
22-06-2012,5146.05,5101.75,5159.8,5094.0,159.75,-0.37
25-06-2012,5114.65,5158.5,5194.6,5105.65,123.5,-0.61
26-06-2012,5120.8,5107.45,5134.55,5095.5,99.41,0.12
27-06-2012,5141.9,5149.45,5160.1,5129.25,112.27,0.41
28-06-2012,5149.15,5148.95,5159.05,5125.3,143.07,0.14
29-06-2012,5278.9,5191.25,5286.25,5189.0,226.52,2.52
02-07-2012,5278.6,5283.85,5302.15,5263.35,126.16,-0.01
03-07-2012,5287.95,5298.85,5317.0,5265.95,133.12,0.18
04-07-2012,5302.55,5310.4,5317.65,5273.3,156.0,0.28
05-07-2012,5327.3,5297.05,5333.65,5288.85,118.92,0.47
06-07-2012,5316.95,5324.7,5327.2,5287.75,113.3,-0.19
09-07-2012,5275.15,5283.7,5300.6,5257.75,101.17,-0.79
10-07-2012,5345.35,5286.6,5348.55,5284.55,123.95,1.33
11-07-2012,5306.3,5315.25,5336.45,5300.25,113.53,-0.73
12-07-2012,5235.25,5240.0,5261.75,5217.7,131.19,-1.34
13-07-2012,5227.25,5242.75,5267.15,5216.85,99.05,-0.15
16-07-2012,5197.25,5232.35,5246.85,5190.45,106.31,-0.57
17-07-2012,5192.85,5228.05,5236.7,5181.7,111.77,-0.08
18-07-2012,5216.3,5199.1,5222.85,5169.05,109.65,0.45
19-07-2012,5242.7,5249.85,5257.75,5233.15,109.77,0.51
20-07-2012,5205.1,5233.55,5238.7,5197.5,89.73,-0.72
23-07-2012,5117.95,5163.25,5164.2,5108.1,104.77,-1.67
24-07-2012,5128.2,5128.8,5144.0,5103.25,116.52,0.2
25-07-2012,5109.6,5118.4,5121.6,5076.6,130.97,-0.36
26-07-2012,5043.0,5126.3,5126.3,5032.4,180.13,-1.3
27-07-2012,5099.85,5124.3,5149.95,5077.5,131.95,1.13
30-07-2012,5199.8,5129.75,5206.6,5129.75,117.52,1.96
31-07-2012,5229.0,5214.85,5234.55,5154.05,147.06,0.56
01-08-2012,5240.5,5220.7,5246.35,5212.65,113.82,0.22
02-08-2012,5227.75,5233.1,5236.9,5209.95,92.97,-0.24
03-08-2012,5215.7,5195.6,5220.2,5164.65,112.92,-0.23
06-08-2012,5282.55,5260.85,5293.2,5260.85,103.15,1.28
07-08-2012,5336.7,5295.4,5350.1,5281.65,130.43,1.03
08-08-2012,5338.0,5345.25,5377.6,5331.05,165.96,0.02
09-08-2012,5322.95,5348.3,5368.2,5312.1,181.42,-0.28
10-08-2012,5320.4,5308.2,5330.1,5294.1,130.09,-0.05
13-08-2012,5347.9,5316.35,5352.45,5309.05,107.58,0.52
14-08-2012,5380.35,5343.25,5387.05,5328.8,109.79,0.61
16-08-2012,5362.95,5385.95,5390.65,5356.65,134.0,-0.32
17-08-2012,5366.3,5368.6,5399.95,5341.7,134.98,0.06
21-08-2012,5421.0,5368.7,5425.15,5368.7,124.34,1.02
22-08-2012,5412.85,5395.75,5433.35,5394.8,103.1,-0.15
23-08-2012,5415.35,5426.15,5448.6,5393.85,128.0,0.05
24-08-2012,5386.7,5392.6,5399.65,5371.0,114.35,-0.53
27-08-2012,5350.25,5387.85,5399.15,5346.65,89.99,-0.68
28-08-2012,5334.6,5348.05,5359.25,5312.6,123.68,-0.29
29-08-2012,5287.8,5343.85,5345.5,5282.7,157.47,-0.88
30-08-2012,5315.05,5268.6,5342.8,5255.05,226.49,0.52
31-08-2012,5258.5,5298.2,5303.25,5238.9,167.39,-1.06
03-09-2012,5253.75,5276.5,5295.8,5243.15,110.38,-0.09
04-09-2012,5274.0,5249.15,5278.35,5233.2,106.32,0.39
05-09-2012,5225.7,5243.9,5259.5,5215.7,126.16,-0.92
06-09-2012,5238.4,5217.65,5260.6,5217.65,134.01,0.24
07-09-2012,5342.1,5309.45,5347.15,5309.2,149.58,1.98
08-09-2012,5358.7,5343.65,5366.3,5343.45,11.22,0.31
10-09-2012,5363.45,5361.9,5375.45,5349.1,109.61,0.09
11-09-2012,5390.0,5336.1,5393.35,5332.1,112.88,0.5
12-09-2012,5431.0,5404.45,5435.55,5393.95,139.92,0.76
13-09-2012,5435.35,5435.2,5447.45,5421.85,110.77,0.08
14-09-2012,5577.65,5528.35,5586.65,5526.95,233.78,2.62
17-09-2012,5610.0,5631.75,5652.2,5585.15,258.91,0.58
18-09-2012,5600.05,5602.4,5620.55,5586.45,175.49,-0.18
20-09-2012,5554.25,5536.95,5581.35,5534.9,165.68,-0.82
21-09-2012,5691.15,5577.0,5720.0,5575.45,278.02,2.46
24-09-2012,5669.6,5691.95,5709.85,5662.75,210.42,-0.38
25-09-2012,5673.9,5674.9,5702.7,5652.45,341.39,0.08
26-09-2012,5663.45,5653.4,5672.8,5638.65,170.77,-0.18
27-09-2012,5649.5,5673.75,5693.7,5639.7,238.99,-0.25
28-09-2012,5703.3,5684.8,5735.15,5683.45,173.26,0.95
01-10-2012,5718.8,5704.75,5722.95,5694.0,128.04,0.27
03-10-2012,5731.25,5727.7,5743.25,5715.8,173.22,0.22
04-10-2012,5787.6,5751.55,5807.25,5751.35,179.19,0.98
05-10-2012,5746.95,5815.0,5815.35,4888.2,255.57,-0.7
08-10-2012,5676.0,5751.85,5751.85,5666.2,142.32,-1.23
09-10-2012,5704.6,5708.15,5728.65,5677.9,119.3,0.5
10-10-2012,5652.15,5671.15,5686.5,5647.05,126.29,-0.92
11-10-2012,5708.05,5663.5,5721.1,5636.95,148.28,0.99
12-10-2012,5676.05,5681.7,5725.0,5659.35,130.08,-0.56
15-10-2012,5687.25,5674.25,5693.7,5651.05,93.69,0.2
16-10-2012,5648.0,5705.6,5714.0,5635.6,117.42,-0.69
17-10-2012,5660.25,5681.1,5684.35,5633.9,123.97,0.22
18-10-2012,5718.7,5675.3,5722.5,5650.55,144.1,1.03
19-10-2012,5684.25,5703.3,5711.7,5660.0,124.26,-0.6
22-10-2012,5717.15,5667.6,5721.55,5658.05,103.37,0.58
23-10-2012,5691.4,5715.65,5720.8,5681.45,81.5,-0.45
25-10-2012,5705.3,5688.8,5718.75,5685.7,158.34,0.24
26-10-2012,5664.3,5683.55,5697.2,5641.75,101.66,-0.72
29-10-2012,5665.6,5665.2,5698.3,5645.1,93.56,0.02
30-10-2012,5597.9,5656.35,5689.9,5589.9,116.68,-1.19
31-10-2012,5619.7,5596.75,5624.4,5583.05,112.08,0.39
01-11-2012,5645.05,5609.85,5649.75,5601.95,107.39,0.45
02-11-2012,5697.7,5696.35,5711.3,5682.55,111.16,0.93
05-11-2012,5704.2,5693.05,5709.2,5679.5,74.83,0.11
06-11-2012,5724.4,5694.1,5730.8,5693.65,115.02,0.35
07-11-2012,5760.1,5718.6,5777.3,5711.4,133.74,0.62
08-11-2012,5738.75,5709.0,5744.5,5693.95,117.59,-0.37
09-11-2012,5686.25,5731.1,5751.7,5677.75,98.76,-0.91
12-11-2012,5683.7,5688.45,5718.9,5665.75,92.7,-0.04
13-11-2012,5666.95,5689.7,5698.25,5660.35,16.52,-0.29
15-11-2012,5631.0,5650.35,5651.65,5603.55,133.98,-0.63
16-11-2012,5574.05,5624.8,5650.15,5559.8,121.9,-1.01
19-11-2012,5571.4,5577.3,5592.75,5549.25,106.99,-0.05
20-11-2012,5571.55,5604.8,5613.7,5548.35,107.48,0.0
21-11-2012,5614.8,5582.5,5620.2,5561.4,105.15,0.78
22-11-2012,5627.75,5628.6,5643.35,5608.0,94.06,0.23
23-11-2012,5626.6,5635.45,5637.75,5593.55,85.08,-0.02
26-11-2012,5635.9,5648.65,5649.2,5623.45,79.29,0.17
27-11-2012,5727.45,5658.5,5733.2,5658.0,134.41,1.62
29-11-2012,5825.0,5736.7,5833.5,5736.1,207.3,1.7
30-11-2012,5879.85,5836.0,5885.25,5827.85,257.05,0.94
03-12-2012,5870.95,5878.25,5899.15,5854.6,113.42,-0.15
04-12-2012,5889.25,5866.8,5894.95,5859.0,131.02,0.31
05-12-2012,5900.5,5906.6,5917.8,5891.35,139.65,0.19
06-12-2012,5930.9,5926.3,5942.55,5838.9,140.27,0.52
07-12-2012,5907.4,5934.0,5949.85,5888.65,127.61,-0.4
10-12-2012,5908.9,5916.05,5919.95,5888.1,95.98,0.03
11-12-2012,5898.8,5923.8,5965.15,5865.45,137.42,-0.17
12-12-2012,5888.0,5917.8,5924.6,5874.25,132.67,-0.18
13-12-2012,5851.5,5900.35,5907.45,5841.35,136.62,-0.62
14-12-2012,5879.6,5846.9,5886.1,5839.15,115.16,0.48
17-12-2012,5857.9,5860.5,5886.05,5850.15,109.55,-0.37
18-12-2012,5896.8,5873.6,5905.8,5823.15,148.91,0.66
19-12-2012,5929.6,5917.3,5939.4,5910.8,149.44,0.56
20-12-2012,5916.4,5934.45,5937.6,5881.45,123.91,-0.22
21-12-2012,5847.7,5888.0,5888.0,5841.65,141.15,-1.16
24-12-2012,5855.75,5869.0,5871.9,5844.7,85.34,0.14
26-12-2012,5905.6,5864.95,5917.3,5859.55,83.87,0.85
27-12-2012,5870.1,5930.2,5930.8,5864.7,139.61,-0.6
28-12-2012,5908.35,5887.15,5915.75,5879.5,89.67,0.65
31-12-2012,5905.1,5901.2,5919.0,5897.15,64.81,-0.06
01-01-2013,5950.85,5937.65,5963.9,5935.2,77.9,0.77
02-01-2013,5993.25,5982.6,6006.05,5982.0,116.06,0.71
03-01-2013,6009.5,6015.8,6017.0,5986.55,99.99,0.27
04-01-2013,6016.15,6011.95,6020.75,5981.55,113.23,0.11
07-01-2013,5988.4,6042.15,6042.15,5977.15,110.25,-0.46
08-01-2013,6001.7,5983.45,6007.05,5964.4,109.94,0.22
09-01-2013,5971.5,6006.2,6020.1,5958.45,129.64,-0.5
10-01-2013,5968.65,5998.8,6005.15,5947.3,129.77,-0.05
